member_path,official_sku,sha256,duplicate_group,split
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C014_A4 colored paper/C014_A4 COLORED PAPER_C014_10.JPG,C014,57ba7f5cf6dc828ad0795900a79826bcdb764ed152135ac3fb0b7967274cdd4e,unique-2080,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C014_A4 colored paper/C014_A4 COLORED PAPER_C014_12.JPG,C014,d4a7af7f81f440347322a4a087c75b0a172e1dc52ee5c104fb39da376da9f16c,unique-2081,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_12.JPG,C012,394b4cd5b0bf971e2b3542a86a4e8305da340dfa036af53f80160c132a434d7f,unique-2082,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_24.JPG,C012,be14d64a8d06dfc1b97bebc8497b77cf935e572b5f304f961cc8ecffaad3cab5,unique-2083,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C009_popsicle stick/C009_POPSICLE STICK_C009_14.HEIC,C009,504c706bf0b7a3c0de52939a4ca42c3bcb56226ab917b0c2bdd22be2fedd0ec0,unique-2084,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C009_popsicle stick/C009_POPSICLE STICK_C009_04.HEIC,C009,0fa10c9934063cb7124a8d4eeed39b3098e5b774ced8fdca796849efe1354ca5,unique-2085,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_35.JPG,C012,e4513a0588f6037679eec3c5c486f10b3c636b0446e4042800bbf3e502a9fe73,unique-2086,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C009_popsicle stick/C009_POPSICLE STICK_C009_10.HEIC,C009,b85b9d3270b67368ba30d0d03dc9c442a2797950e4756ce8d13cffc7388fe6d5,unique-2087,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_28.JPG,C012,eedfe863498994a3883e596b74e9980d7a2554a0f625680383790ae4dc949d95,unique-2088,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C014_A4 colored paper/C014_A4 COLORED PAPER_C014_20.JPG,C014,93c01f13059405b5fac7342f9cb56a656064c70e676b09539cee038df5a6a648,unique-2089,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C009_popsicle stick/C009_POPSICLE STICK_C009_06.HEIC,C009,704302f12d79011b6bccbb45f4e5cda533573a947bfe62e26372da42e406393c,unique-2090,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C009_popsicle stick/C009_POPSICLE STICK_C009_19.HEIC,C009,67efdbaa154e59558d7a520355614ff146e78834f955b42a577cadb6f0a8eaaa,unique-2091,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_23.HEIC,C006,dce67ab1f6ec0a60364ea36f1bd363c2dbedcfc2b5bbc9ddb95a2c1d64d144ef,unique-2092,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_01.JPG,C012,4219256e30d262812f30d172a120601c22964cdcaedf89ce74b7a830be21b58a,unique-2093,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C018_glue gun stick/C018_GLUE GUN STICK_C018_18.JPG,C019,04902a7fbc26602d0d45adb4cfa580eddcadcca44f5aac5be059b120d0ce8008,unique-2094,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_27.JPG,C012,4b27567a616e474d68f76f657492b0579917863681e148a14383c863f181cf25,unique-2095,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_13.JPG,C012,84ffd9b4b35f0711e95496996a77ff4b84ef1c97cd178522a2166ed0f0b671a7,unique-2096,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_31.JPG,C012,2c6d83dc62e43a321dc167d2b5d1e0f0e19e447898bd4c08544bb01d2a70e8a2,unique-2097,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C014_A4 colored paper/C014_A4 COLORED PAPER_C014_05.JPG,C014,6615eecab3a34d9a2bbf5c821c01220c879331fc1f5bd200f4863e32b3c7b8dd,unique-2098,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_03.JPG,C012,56408c3605ff4b9c7b58b43bfb6e1c6e7139d7332e6a055786eb88eaf612e162,unique-2099,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_10.JPG,C012,2766663ff7a1c4f344ef82d666c4f854a4ba8987475681a50e92d7fd1c88dec9,unique-2100,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_41.JPG,C012,f5d65f1cffd5f07955557e3f288ed48a36e6a74e84261c8f7c93d47e4d4cfbe1,unique-2101,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_11.HEIC,C006,446707cf847a77a349b9199de516167e128fc20b142735ff7e0d4a571ab26396,unique-2102,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C002_paper cup/C002_PAPER CUP_C002_29.HEIC,C002,2c7a2e34664dbc360f6962bafb5b2dbc2f7f410b5893f9fea9f6c44b7dbdc658,unique-2103,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_22.HEIC,C006,7ca7adbd93ef50add98ebd2f98b0cdac446759f4aace9e5a2ba88cb8d8b20117,unique-2104,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C009_popsicle stick/C009_POPSICLE STICK_C009_05.HEIC,C009,e67f4a19ebf575aff9e3acc0196ba6f6ef92cdc7715252a5303794bc5399aa88,unique-2105,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_25.JPG,C012,538def179a8a2d4620a8e3be2a4aff92065096e6e41a23bf24faf9e80501ecba,unique-2106,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_36.JPG,C012,d53e090e55c48234fd62f4fd54c15e9ae92b32b92732f7bd3ba8093c6fdbba3d,unique-2107,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_05.JPG,C012,2876e8f0ea764d0b9ae9c3d1054eefa1e899c723e4d6c83735b6aad7ec76e5dc,unique-2108,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_16.HEIC,C006,63104e2be2faf4155b56b8abaa9bc4b1249fe054511053bc9a1e9bee6ffa3630,unique-2109,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_26.JPG,C012,c527f6a8693230037af335a380e33d536f97809aa5d323fa38669ae048f17707,unique-2110,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_30.JPG,C012,eaeefb7005c302914705a875607a8cbe4e47d7c815fb4db808344ecdc7baaf05,unique-2111,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C014_A4 colored paper/C014_A4 COLORED PAPER_C014_04.JPG,C014,593c696c79a08ee845ab87b5480ab2dc8b8a9b47249aee9bc183b7e604b094c0,unique-2112,validation
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E005_Gas Sensor MQ6/IMG_6045.HEIC,E005,a4fb6637d1679363b788d76612a53ec7e9775a086c75423c39d2dc900af2a2bc,unique-2113,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_18.HEIC,C006,c46e91fa023c008463193028c1ebfb68942a8a0cc737fa24a454356805648efc,unique-2114,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_09.HEIC,C006,110fb3e831732f176cded1b79500841d9c38fb322b73f4c91b89989e93827ac7,unique-2115,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_02.HEIC,C006,e8150caf8bb1570d7b0c70a5f709aeaa845dce3ba2d254eeb3230faea9af3ad2,unique-2116,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_11.JPG,C012,4c1bdab5b964d7c9cc70f330a9c68525be07bc0da3d9e9d08ec305c21d3f840c,unique-2117,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_20.JPG,C012,74cb49b4ea117e406e04f00f13fe1f41f611257368de978d75007aaaa9ec141e,unique-2118,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_29.JPG,C012,256f1ef265db589815a40171acd996ff099841ed4b8d22e4995802e61d12f8b5,unique-2119,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_16.JPG,C012,5517d84632dc24b3da395e91079f6aa882cf55080b03eacae335b80ef02710dd,unique-2120,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_19.HEIC,C006,a232ad4340b54340bf6b6e2fc471e3e16b2e1fa223d0865cad47daae70c567c8,unique-2121,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_17.JPG,C012,c7944dab455745980de84009dc3581fd54cc3b48375efb76c8dd97993b9edf4d,unique-2122,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C014_A4 colored paper/C014_A4 COLORED PAPER_C014_17.JPG,C014,337ab46e454085f8ea8d75fce455d49fea2f4027ed38a5718c854da4e580c262,unique-2123,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_19.HEIC,C008,b6fe1abed8fec8689dd5ea2ba1b2a741bd0746ae8f5fe57df4c09a222e91d813,unique-2124,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_01.HEIC,C006,a7316001a5b24bc29ac7be182d8d04d8175ecaf73b140ec0603de12205addcba,unique-2125,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_12.HEIC,C006,9005f214c8a1a07d19e3de9e3af6816254140415c9640ecbf12e8223ddf3aad5,unique-2126,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C009_popsicle stick/C009_POPSICLE STICK_C009_21.HEIC,C009,8947d6a43b0d8d47bde8f0464d1041d8de0239817704b745358ac827140074e4,unique-2127,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_17.HEIC,C006,262bc74c2a1982d53bd2386aaeebe8f2f25665d58f08ac11bb1d83eee696eadd,unique-2128,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_33.JPG,C012,954cf3cbf8055b231bd235ab307dece444fdbeb3c7ca344e421c5ab8bf75f98b,unique-2129,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_21.HEIC,C006,0f15f2618bfba66ff3ed8b5a168db6520b21a2bf46ed508252db23cb45b9e331,unique-2130,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_17.HEIC,C008,eb3de1c80d70cb84c05d85b54fd396c2ce4dc49c96be57ee38dce75ba24c340f,unique-2131,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_08.HEIC,C008,21e886580f765ed6a7dc3971bc651a32eca18f34c224034731ba0073f186dee1,unique-2132,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_27.HEIC,C004,4176e6e656251b0e1d801c9104e63fd038db35889cd41e9a7bea7adfeb9d01b7,unique-2133,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C009_popsicle stick/C009_POPSICLE STICK_C009_24.HEIC,C009,66abe93e1a0fd334ddc283a40add5060108feb8c92a1160866bd8470dbb2281b,unique-2134,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_14.JPG,C012,e0bf023227a1cae8ebc6fe707dd832306644e7474f709b5acc6782492cf376cd,unique-2135,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_06.HEIC,C008,847dc56bfe089c21aa2a1d62277557d6e20a85ba3f24e317f895190a279645c1,unique-2136,train
FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E005_Gas Sensor MQ6/IMG_2279.jpeg,E005,f1ff0aa6c1811c1a889379d9dfc5a3879c62a086e99ee2f1ae54159731809801,dup-0112,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_06.HEIC,C006,e5a6ca5515269367faf4064da0a10e52791ee59837e68420eb6dd022800ce7e8,unique-2138,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_21.HEIC,C008,16b01de1768aae03d3ece026022447fea46af547d86a7831e8653c5e0caf1a27,unique-2139,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_19.JPG,C012,0d9440078798048cfa1c51c872eaaaa38cc54e15bd25e612370729ac7b34a7a6,unique-2140,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_39.JPG,C012,ebcee563c1548294bf6a0f209850d31c57ef45724b1b5f531a4a9f15836d1cf2,unique-2141,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_29.HEIC,C004,52ba6956459a63440a0b0e5348ddc0a84a2c42be6aebb7f9d00ac86e93125e88,unique-2142,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_26.HEIC,C004,7bc7327e181a6b251f14d62c619f58a5c62d572fb470c8328ee1873cd36e0a62,unique-2143,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_32.JPG,C012,82bcacff70167a7954c479e2a4a24ef166bcaa67d91041eb42e389cd033c87ea,unique-2144,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_07.JPG,C012,ec85766733800bda17e8fbe36871467b8d363414584698f751cb271dcaf1f937,unique-2145,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_14.HEIC,C006,98d374bf69097226be404d5af8f5292fd2a5fea4a227f30ae87c56863029cb82,unique-2146,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_10.HEIC,C006,c827094983c71c04324adc2c5d68ea69cd822068d582b0c4690f7b9709082053,unique-2147,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_20.HEIC,C006,339e526689a65f31d9a867249449f264087b35305fb963a9949a14c570f1cabd,unique-2148,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_01.HEIC,C008,64ed2a85f53f81fcfe3ef7178ae5b242a2ed9cdaad2149e97cd0dc1a38945807,unique-2149,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C009_popsicle stick/C009_POPSICLE STICK_C009_12.HEIC,C009,2412b5fab47213c813a1dbfd5b84069dcff53a5a5f72fbdbaa13c2ccc520e0a2,unique-2150,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_21.HEIC,C004,c42afb84b461f399a1d60016f1da1d6542410edbaecc0c9126e2b9f47aadc4e8,unique-2151,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_25.HEIC,C004,20b5b27d63585a726e73d0c76badaf9d44e9ac60a169ad8345f4e78c43757e67,unique-2152,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_13.HEIC,C006,986c3d803d657524f5de1a832360fd5f6d03eaf778ef9538bbcd2e7465082e2e,unique-2153,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_03.HEIC,C008,6a3055caea41ede6f876d5c56edfb7164c92c60434913f675ac898cc68564929,unique-2154,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_06.JPG,C012,716a9e175153214565560764e0c416605b3d45ae0552f8b107bf116932ca9a79,unique-2155,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_28.HEIC,C004,4bb29ebc089a9701d71f2d180a6743d5063fcfb81fdbeae2e800f7b75820b4fb,unique-2156,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C009_popsicle stick/C009_POPSICLE STICK_C009_11.HEIC,C009,04c27f3cc6c0d65950c2ca5543ecb824a275b803705cc6d6f460404b8c1a38cb,unique-2157,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_16.HEIC,C004,a30e8d656ec5584c291dd20619ceae48f6b83fd965562861365d1ff736c0ada8,unique-2158,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_04.HEIC,C006,430645d5645e53e4233a98230ae0c63de3346ac4ae2d0e86f60f60da601be167,unique-2159,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C009_popsicle stick/C009_POPSICLE STICK_C009_02.HEIC,C009,ffcd8fd6fb00f8a37431bd1822656664594ea52ee639195fe0360679b549b3b5,unique-2160,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_14.HEIC,C008,a553ce8ec54f69724bfdb7a455d21f8f4baeeb0d2c844b10b07ba73fb73a2ed6,unique-2161,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_07.HEIC,C006,17925d2b92990df74cee59e2ae88a069e2ab681133295133e2b589251df0592d,unique-2162,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_11.HEIC,C008,e2094059323ff99654e8e20cc8bab82a156adfb9519ccd4ecdcf641f8484463e,unique-2163,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_06.HEIC,C004,4829732244ed4ce8d1382977b6a5481d13a26a9e0aabb859f5a9fcfac8de2823,unique-2164,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C009_popsicle stick/C009_POPSICLE STICK_C009_08.HEIC,C009,2ef2821c11a24a2c784bdb54241d9b57be73791bd8c21b46ea2197b03f2d9a08,unique-2165,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_12.HEIC,C004,1e4c36a19d0859e6df2edc8a209c2c2b23e626eb3eeabd052e6c93133930761e,unique-2166,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_04.HEIC,C008,8d4bff7491a7aa938d7e14138a516036c8671846a9db1af7806d1c9e916d726a,unique-2167,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_17.HEIC,C004,950a7618b2c48ac0aa985a8a71714c8e00650a8e8ef534c2afd8907beb6901f5,unique-2168,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_20.HEIC,C004,0ddd107a5c2549fea8be5b6ad3753addb0e0c1249e93d653895cca74a394eeeb,unique-2169,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_23.JPG,C012,d7f23ff6a1571eca684b2cdbfc7bbc5ba65bf161de7a245089deb6123905d4e8,unique-2170,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_07.HEIC,C004,068d15cf501b14a2903cbb91396083ef5d2058ef87f08cba9833a74ea77e172c,unique-2171,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_13.HEIC,C008,a58e125642b3760c9a81344a223ec4bc29bb379fa0eeb8b2dc6a12a6e75f75a7,unique-2172,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_18.HEIC,C008,885e46340ab10f9586da4913e732a660dfa88202a9a36640643ad70c65215711,unique-2173,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C012_pipe cleaner/C012_PIPE CLEANER_C012_04.JPG,C012,b6653f53cec86a1fac0893048afed1f3404cc55d58c61165a7b8a23c845ce804,unique-2174,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_01.HEIC,C004,f7ae0403726d04d817e7a794861e31cd5cf00f50032e8aa8033c4bb236c16e59,unique-2175,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_30.HEIC,C004,a89585efaf5028015c28601a6635a316473440ac77b9da01df388ce9d13be80d,unique-2176,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_02.HEIC,C004,97c974f7a8cc43e2baf763c22c8e17012d68c5b485a074971c3a745d2b4d9ece,unique-2177,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C009_popsicle stick/C009_POPSICLE STICK_C009_01.HEIC,C009,991245cea9527e4ea2c8f5e9e662ac5b0771d6072f6c8bffdc11a551f5da597d,unique-2178,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_20.HEIC,C008,12d95916906ea8ed37a76ba4a957c2043a5f8d25e757157a14442a88e50d3f01,unique-2179,validation
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_23.HEIC,C004,2f078d89f3b09eff29fb02a67f3647461b1645903065ff0ab9a85e76a0d0ba75,unique-2180,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C008_acrylic table label/C008_ACRYLIC TABLE LABEL_C008_05.HEIC,C008,eb0ae5b6ce8a70c5b22b72021ffa91e0847652160261752167aca3dae9c3d00c,unique-2181,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C007_acrylic standee A4 landscape-portrait /C007_ACRYLIC STANDEE LANDSCAPE_PORTRAIT_C007_04.HEIC,C007,f0544cc689c48441f3bfaa2f93b8d570d1a4e6b2a1bba1f19b7b0c13faa89d08,unique-2182,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C006_air clay/C006_AIR CLAY_C006_03.HEIC,C006,4a8565d7af3eb85a915353a49f6d066255366d405ec5184111ed2570763f8ee8,unique-2183,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C007_acrylic standee A4 landscape-portrait /C007_ACRYLIC STANDEE LANDSCAPE_PORTRAIT_C007_05.HEIC,C007,8da4e2d4ab7c06324d74704008a735f3d19793409b0cf78d2dd5ae35318930b8,unique-2184,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C013_pom pom/C013_POM POM_C013_22.JPG,C013,87eac42a843d6e141b5b01b7f4748840121a30d0ab857753aeee7765ae35367b,unique-2185,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C007_acrylic standee A4 landscape-portrait /C007_ACRYLIC STANDEE LANDSCAPE_PORTRAIT_C007_08.HEIC,C007,cfbe43a8f6794fd6f3dcad1b9aca215ff8988f93c82d4df68ac0d6f0fa6a9869,unique-2186,test
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C007_acrylic standee A4 landscape-portrait /C007_ACRYLIC STANDEE LANDSCAPE_PORTRAIT_C007_25.HEIC,C007,f9fffc05f672b38e7dda2dd37959dcc194455420f4c304b25fa31835c0b9ff2e,unique-2187,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C013_pom pom/C013_POM POM_C013_15.JPG,C013,25a2da0d6eb04aa6795fa2fd389f1c852e1dca3d7ec1585749906ce74a6b1758,unique-2188,train
FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C007_acrylic standee A4 landscape-portrait /C007_ACRYLIC STANDEE LANDSCAPE_PORTRAIT_C007_03.HEIC,C007,f300cb26cbaf2805d069f2b1da37e28c76187c9e7f86734a2867313baed74ccc,unique-2189,train
